Reading records: 973ms
KD-tree:
Element 17692 of 20000, Depth 12, Axis 0: lon=6.65, lat=48.12
Element 17693 of 20000, Depth 13, Axis 1: lon=6.66, lat=48.02
Element 17694 of 20000, Depth 14, Axis 0: lon=6.67, lat=48.14
Element 17695 of 20000, Depth 8, Axis 0: lon=6.68, lat=47.64
Element 17696 of 20000, Depth 13, Axis 1: lon=6.71, lat=47.65
Element 17697 of 20000, Depth 12, Axis 0: lon=6.73, lat=47.66
Element 17698 of 20000, Depth 13, Axis 1: lon=6.74, lat=47.72
Element 17699 of 20000, Depth 11, Axis 1: lon=6.73, lat=47.79
Element 17700 of 20000, Depth 13, Axis 1: lon=6.72, lat=47.91
Element 17701 of 20000, Depth 12, Axis 0: lon=6.75, lat=47.90
Element 17702 of 20000, Depth 13, Axis 1: lon=6.75, lat=47.81
Element 17703 of 20000, Depth 14, Axis 0: lon=6.75, lat=47.84
Element 17704 of 20000, Depth 10, Axis 0: lon=6.76, lat=47.86
Element 17705 of 20000, Depth 13, Axis 1: lon=6.76, lat=47.66
Element 17706 of 20000, Depth 12, Axis 0: lon=6.77, lat=47.69
Element 17707 of 20000, Depth 13, Axis 1: lon=6.78, lat=47.64
Element 17708 of 20000, Depth 14, Axis 0: lon=6.86, lat=47.65
Element 17709 of 20000, Depth 11, Axis 1: lon=6.78, lat=47.79
Element 17710 of 20000, Depth 13, Axis 1: lon=6.80, lat=47.87
Element 17711 of 20000, Depth 12, Axis 0: lon=6.86, lat=47.84
Element 17712 of 20000, Depth 13, Axis 1: lon=6.87, lat=47.89
Element 17713 of 20000, Depth 14, Axis 0: lon=6.88, lat=47.94
Element 17714 of 20000, Depth 9, Axis 1: lon=6.77, lat=47.95
Element 17715 of 20000, Depth 13, Axis 1: lon=6.72, lat=47.96
Element 17716 of 20000, Depth 12, Axis 0: lon=6.72, lat=48.01
Element 17717 of 20000, Depth 13, Axis 1: lon=6.77, lat=47.99
Element 17718 of 20000, Depth 14, Axis 0: lon=6.77, lat=48.00
Element 17719 of 20000, Depth 11, Axis 1: lon=6.79, lat=48.10
Element 17720 of 20000, Depth 13, Axis 1: lon=6.71, lat=48.14
Element 17721 of 20000, Depth 12, Axis 0: lon=6.75, lat=48.11
Element 17722 of 20000, Depth 13, Axis 1: lon=6.76, lat=48.13
Element 17723 of 20000, Depth 14, Axis 0: lon=6.75, lat=48.16
Element 17724 of 20000, Depth 10, Axis 0: lon=6.81, lat=48.13
Element 17725 of 20000, Depth 13, Axis 1: lon=6.82, lat=48.02
Element 17726 of 20000, Depth 12, Axis 0: lon=6.85, lat=48.07
Element 17727 of 20000, Depth 13, Axis 1: lon=6.87, lat=47.96
Element 17728 of 20000, Depth 14, Axis 0: lon=6.95, lat=48.07
Element 17729 of 20000, Depth 11, Axis 1: lon=6.98, lat=48.13
Element 17730 of 20000, Depth 13, Axis 1: lon=6.85, lat=48.13
Element 17731 of 20000, Depth 12, Axis 0: lon=6.88, lat=48.13
Element 17732 of 20000, Depth 13, Axis 1: lon=6.92, lat=48.13
Element 17733 of 20000, Depth 14, Axis 0: lon=6.89, lat=48.16
Element 17734 of 20000, Depth 7, Axis 1: lon=6.74, lat=48.17
Element 17735 of 20000, Depth 13, Axis 1: lon=6.52, lat=48.20
Element 17736 of 20000, Depth 12, Axis 0: lon=6.57, lat=48.21
Element 17737 of 20000, Depth 13, Axis 1: lon=6.59, lat=48.17
Element 17738 of 20000, Depth 11, Axis 1: lon=6.60, lat=48.25
Element 17739 of 20000, Depth 13, Axis 1: lon=6.53, lat=48.31
Element 17740 of 20000, Depth 12, Axis 0: lon=6.54, lat=48.26
Element 17741 of 20000, Depth 13, Axis 1: lon=6.56, lat=48.29
Element 17742 of 20000, Depth 14, Axis 0: lon=6.61, lat=48.31
Element 17743 of 20000, Depth 10, Axis 0: lon=6.61, lat=48.21
Element 17744 of 20000, Depth 13, Axis 1: lon=6.64, lat=48.17
Element 17745 of 20000, Depth 12, Axis 0: lon=6.64, lat=48.22
Element 17746 of 20000, Depth 13, Axis 1: lon=6.67, lat=48.18
Element 17747 of 20000, Depth 14, Axis 0: lon=6.70, lat=48.20
Element 17748 of 20000, Depth 11, Axis 1: lon=6.67, lat=48.24
Element 17749 of 20000, Depth 13, Axis 1: lon=6.62, lat=48.27
Element 17750 of 20000, Depth 12, Axis 0: lon=6.62, lat=48.25
Element 17751 of 20000, Depth 13, Axis 1: lon=6.66, lat=48.26
Element 17752 of 20000, Depth 14, Axis 0: lon=6.63, lat=48.27
Element 17753 of 20000, Depth 9, Axis 1: lon=6.54, lat=48.34
Element 17754 of 20000, Depth 13, Axis 1: lon=6.53, lat=48.41
Element 17755 of 20000, Depth 12, Axis 0: lon=6.54, lat=48.37
Element 17756 of 20000, Depth 13, Axis 1: lon=6.57, lat=48.38
Element 17757 of 20000, Depth 14, Axis 0: lon=6.57, lat=48.39
Element 17758 of 20000, Depth 11, Axis 1: lon=6.61, lat=48.41
Element 17759 of 20000, Depth 13, Axis 1: lon=6.52, lat=48.46
Element 17760 of 20000, Depth 12, Axis 0: lon=6.52, lat=48.44
Element 17761 of 20000, Depth 13, Axis 1: lon=6.56, lat=48.41
Element 17762 of 20000, Depth 14, Axis 0: lon=6.56, lat=48.44
Element 17763 of 20000, Depth 10, Axis 0: lon=6.61, lat=48.38
Element 17764 of 20000, Depth 13, Axis 1: lon=6.63, lat=48.35
Element 17765 of 20000, Depth 12, Axis 0: lon=6.64, lat=48.39
Element 17766 of 20000, Depth 13, Axis 1: lon=6.66, lat=48.38
Element 17767 of 20000, Depth 14, Axis 0: lon=6.70, lat=48.39
Element 17768 of 20000, Depth 11, Axis 1: lon=6.67, lat=48.40
Element 17769 of 20000, Depth 13, Axis 1: lon=6.62, lat=48.45
Element 17770 of 20000, Depth 12, Axis 0: lon=6.65, lat=48.42
Element 17771 of 20000, Depth 13, Axis 1: lon=6.65, lat=48.45
Element 17772 of 20000, Depth 14, Axis 0: lon=6.69, lat=48.45
Element 17773 of 20000, Depth 8, Axis 0: lon=6.70, lat=48.26
Element 17774 of 20000, Depth 13, Axis 1: lon=6.71, lat=48.17
Element 17775 of 20000, Depth 12, Axis 0: lon=6.73, lat=48.19
Element 17776 of 20000, Depth 13, Axis 1: lon=6.76, lat=48.19
Element 17777 of 20000, Depth 11, Axis 1: lon=6.71, lat=48.22
Element 17778 of 20000, Depth 13, Axis 1: lon=6.72, lat=48.24
Element 17779 of 20000, Depth 12, Axis 0: lon=6.74, lat=48.22
Element 17780 of 20000, Depth 13, Axis 1: lon=6.77, lat=48.22
Element 17781 of 20000, Depth 14, Axis 0: lon=6.74, lat=48.24
Element 17782 of 20000, Depth 10, Axis 0: lon=6.78, lat=48.17
Element 17783 of 20000, Depth 13, Axis 1: lon=6.82, lat=48.21
Element 17784 of 20000, Depth 12, Axis 0: lon=6.84, lat=48.18
Element 17785 of 20000, Depth 13, Axis 1: lon=7.00, lat=48.21
Element 17786 of 20000, Depth 14, Axis 0: lon=7.00, lat=48.24
Element 17787 of 20000, Depth 11, Axis 1: lon=6.79, lat=48.24
Element 17788 of 20000, Depth 13, Axis 1: lon=6.88, lat=48.25
Element 17789 of 20000, Depth 12, Axis 0: lon=6.94, lat=48.30
Element 17790 of 20000, Depth 13, Axis 1: lon=6.96, lat=48.24
Element 17791 of 20000, Depth 14, Axis 0: lon=7.00, lat=48.29
Element 17792 of 20000, Depth 9, Axis 1: lon=6.73, lat=48.31
Element 17793 of 20000, Depth 13, Axis 1: lon=6.75, lat=48.35
Element 17794 of 20000, Depth 12, Axis 0: lon=6.83, lat=48.37
Element 17795 of 20000, Depth 13, Axis 1: lon=6.85, lat=48.33
Element 17796 of 20000, Depth 14, Axis 0: lon=6.86, lat=48.40
Element 17797 of 20000, Depth 11, Axis 1: lon=6.80, lat=48.41
Element 17798 of 20000, Depth 13, Axis 1: lon=6.73, lat=48.43
Element 17799 of 20000, Depth 12, Axis 0: lon=6.81, lat=48.43
Element 17800 of 20000, Depth 13, Axis 1: lon=6.87, lat=48.45
Element 17801 of 20000, Depth 14, Axis 0: lon=6.81, lat=48.46
Element 17802 of 20000, Depth 10, Axis 0: lon=6.88, lat=48.31
Element 17803 of 20000, Depth 13, Axis 1: lon=6.93, lat=48.34
Element 17804 of 20000, Depth 12, Axis 0: lon=6.96, lat=48.34
Element 17805 of 20000, Depth 13, Axis 1: lon=6.99, lat=48.33
Element 17806 of 20000, Depth 14, Axis 0: lon=7.00, lat=48.37
Element 17807 of 20000, Depth 11, Axis 1: lon=6.91, lat=48.39
Element 17808 of 20000, Depth 13, Axis 1: lon=6.88, lat=48.47
Element 17809 of 20000, Depth 12, Axis 0: lon=6.93, lat=48.47
Element 17810 of 20000, Depth 13, Axis 1: lon=6.98, lat=48.45
Element 17811 of 20000, Depth 14, Axis 0: lon=6.93, lat=48.46
Element 17812 of 20000, Depth 5, Axis 1: lon=6.78, lat=48.47
Element 17813 of 20000, Depth 13, Axis 1: lon=6.22, lat=48.53
Element 17814 of 20000, Depth 12, Axis 0: lon=6.26, lat=48.52
Element 17815 of 20000, Depth 13, Axis 1: lon=6.28, lat=48.49
Element 17816 of 20000, Depth 11, Axis 1: lon=6.25, lat=48.55
Element 17817 of 20000, Depth 13, Axis 1: lon=6.23, lat=48.58
Element 17818 of 20000, Depth 12, Axis 0: lon=6.26, lat=48.58
Element 17819 of 20000, Depth 13, Axis 1: lon=6.28, lat=48.58
Element 17820 of 20000, Depth 14, Axis 0: lon=6.27, lat=48.60
Element 17821 of 20000, Depth 10, Axis 0: lon=6.28, lat=48.53
Element 17822 of 20000, Depth 13, Axis 1: lon=6.34, lat=48.51
Element 17823 of 20000, Depth 12, Axis 0: lon=6.34, lat=48.49
Element 17824 of 20000, Depth 13, Axis 1: lon=6.36, lat=48.49
Element 17825 of 20000, Depth 14, Axis 0: lon=6.38, lat=48.51
Element 17826 of 20000, Depth 11, Axis 1: lon=6.33, lat=48.53
Element 17827 of 20000, Depth 13, Axis 1: lon=6.31, lat=48.56
Element 17828 of 20000, Depth 12, Axis 0: lon=6.34, lat=48.57
Element 17829 of 20000, Depth 13, Axis 1: lon=6.35, lat=48.55
Element 17830 of 20000, Depth 14, Axis 0: lon=6.34, lat=48.60
Element 17831 of 20000, Depth 9, Axis 1: lon=6.23, lat=48.60
Element 17832 of 20000, Depth 13, Axis 1: lon=6.21, lat=48.67
Element 17833 of 20000, Depth 12, Axis 0: lon=6.22, lat=48.68
Element 17834 of 20000, Depth 13, Axis 1: lon=6.25, lat=48.62
Element 17835 of 20000, Depth 14, Axis 0: lon=6.23, lat=48.65
Element 17836 of 20000, Depth 11, Axis 1: lon=6.26, lat=48.69
Element 17837 of 20000, Depth 13, Axis 1: lon=6.21, lat=48.71
Element 17838 of 20000, Depth 12, Axis 0: lon=6.21, lat=48.72
Element 17839 of 20000, Depth 13, Axis 1: lon=6.27, lat=48.70
Element 17840 of 20000, Depth 14, Axis 0: lon=6.23, lat=48.71
Element 17841 of 20000, Depth 10, Axis 0: lon=6.27, lat=48.66
Element 17842 of 20000, Depth 13, Axis 1: lon=6.30, lat=48.62
Element 17843 of 20000, Depth 12, Axis 0: lon=6.30, lat=48.67
Element 17844 of 20000, Depth 13, Axis 1: lon=6.36, lat=48.62
Element 17845 of 20000, Depth 14, Axis 0: lon=6.32, lat=48.64
Element 17846 of 20000, Depth 11, Axis 1: lon=6.34, lat=48.68
Element 17847 of 20000, Depth 13, Axis 1: lon=6.27, lat=48.72
Element 17848 of 20000, Depth 12, Axis 0: lon=6.30, lat=48.72
Element 17849 of 20000, Depth 13, Axis 1: lon=6.31, lat=48.70
Element 17850 of 20000, Depth 14, Axis 0: lon=6.33, lat=48.72
Element 17851 of 20000, Depth 8, Axis 0: lon=6.38, lat=48.64
Element 17852 of 20000, Depth 13, Axis 1: lon=6.39, lat=48.49
Element 17853 of 20000, Depth 12, Axis 0: lon=6.42, lat=48.50
Element 17854 of 20000, Depth 13, Axis 1: lon=6.44, lat=48.52
Element 17855 of 20000, Depth 11, Axis 1: lon=6.44, lat=48.55
Element 17856 of 20000, Depth 13, Axis 1: lon=6.39, lat=48.60
Element 17857 of 20000, Depth 12, Axis 0: lon=6.39, lat=48.56
Element 17858 of 20000, Depth 13, Axis 1: lon=6.41, lat=48.55
Element 17859 of 20000, Depth 14, Axis 0: lon=6.41, lat=48.60
Element 17860 of 20000, Depth 10, Axis 0: lon=6.44, lat=48.59
Element 17861 of 20000, Depth 13, Axis 1: lon=6.45, lat=48.48
Element 17862 of 20000, Depth 12, Axis 0: lon=6.49, lat=48.50
Element 17863 of 20000, Depth 13, Axis 1: lon=6.52, lat=48.49
Element 17864 of 20000, Depth 14, Axis 0: lon=6.54, lat=48.53
Element 17865 of 20000, Depth 11, Axis 1: lon=6.48, lat=48.54
Element 17866 of 20000, Depth 13, Axis 1: lon=6.47, lat=48.57
Element 17867 of 20000, Depth 12, Axis 0: lon=6.49, lat=48.60
Element 17868 of 20000, Depth 13, Axis 1: lon=6.52, lat=48.55
Element 17869 of 20000, Depth 14, Axis 0: lon=6.54, lat=48.59
Element 17870 of 20000, Depth 9, Axis 1: lon=6.56, lat=48.61
Element 17871 of 20000, Depth 13, Axis 1: lon=6.40, lat=48.62
Element 17872 of 20000, Depth 12, Axis 0: lon=6.41, lat=48.64
Element 17873 of 20000, Depth 13, Axis 1: lon=6.46, lat=48.62
Element 17874 of 20000, Depth 14, Axis 0: lon=6.44, lat=48.65
Element 17875 of 20000, Depth 11, Axis 1: lon=6.41, lat=48.67
Element 17876 of 20000, Depth 13, Axis 1: lon=6.38, lat=48.71
Element 17877 of 20000, Depth 12, Axis 0: lon=6.38, lat=48.67
Element 17878 of 20000, Depth 13, Axis 1: lon=6.40, lat=48.69
Element 17879 of 20000, Depth 14, Axis 0: lon=6.43, lat=48.72
Element 17880 of 20000, Depth 10, Axis 0: lon=6.47, lat=48.65
Element 17881 of 20000, Depth 13, Axis 1: lon=6.49, lat=48.63
Element 17882 of 20000, Depth 12, Axis 0: lon=6.51, lat=48.63
Element 17883 of 20000, Depth 13, Axis 1: lon=6.55, lat=48.63
Element 17884 of 20000, Depth 14, Axis 0: lon=6.53, lat=48.64
Element 17885 of 20000, Depth 11, Axis 1: lon=6.51, lat=48.65
Element 17886 of 20000, Depth 13, Axis 1: lon=6.49, lat=48.72
Element 17887 of 20000, Depth 12, Axis 0: lon=6.50, lat=48.69
Element 17888 of 20000, Depth 13, Axis 1: lon=6.53, lat=48.67
Element 17889 of 20000, Depth 14, Axis 0: lon=6.53, lat=48.69
Element 17890 of 20000, Depth 7, Axis 1: lon=6.54, lat=48.73
Element 17891 of 20000, Depth 13, Axis 1: lon=6.23, lat=48.75
Element 17892 of 20000, Depth 12, Axis 0: lon=6.23, lat=48.79
Element 17893 of 20000, Depth 13, Axis 1: lon=6.26, lat=48.73
Element 17894 of 20000, Depth 11, Axis 1: lon=6.27, lat=48.81
Element 17895 of 20000, Depth 13, Axis 1: lon=6.21, lat=48.83
Element 17896 of 20000, Depth 12, Axis 0: lon=6.22, lat=48.82
Element 17897 of 20000, Depth 13, Axis 1: lon=6.25, lat=48.81
Element 17898 of 20000, Depth 14, Axis 0: lon=6.25, lat=48.83
Element 17899 of 20000, Depth 10, Axis 0: lon=6.27, lat=48.77
Element 17900 of 20000, Depth 13, Axis 1: lon=6.27, lat=48.74
Element 17901 of 20000, Depth 12, Axis 0: lon=6.34, lat=48.80
Element 17902 of 20000, Depth 13, Axis 1: lon=6.35, lat=48.73
Element 17903 of 20000, Depth 14, Axis 0: lon=6.36, lat=48.77
Element 17904 of 20000, Depth 11, Axis 1: lon=6.32, lat=48.80
Element 17905 of 20000, Depth 13, Axis 1: lon=6.28, lat=48.84
Element 17906 of 20000, Depth 12, Axis 0: lon=6.30, lat=48.81
Element 17907 of 20000, Depth 13, Axis 1: lon=6.36, lat=48.82
Element 17908 of 20000, Depth 14, Axis 0: lon=6.36, lat=48.83
Element 17909 of 20000, Depth 9, Axis 1: lon=6.36, lat=48.84
Element 17910 of 20000, Depth 13, Axis 1: lon=6.23, lat=48.88
Element 17911 of 20000, Depth 12, Axis 0: lon=6.26, lat=48.85
Element 17912 of 20000, Depth 13, Axis 1: lon=6.28, lat=48.86
Element 17913 of 20000, Depth 14, Axis 0: lon=6.29, lat=48.88
Element 17914 of 20000, Depth 11, Axis 1: lon=6.27, lat=48.89
Element 17915 of 20000, Depth 13, Axis 1: lon=6.22, lat=48.92
Element 17916 of 20000, Depth 12, Axis 0: lon=6.23, lat=48.94
Element 17917 of 20000, Depth 13, Axis 1: lon=6.28, lat=48.92
Element 17918 of 20000, Depth 14, Axis 0: lon=6.25, lat=48.92
Element 17919 of 20000, Depth 10, Axis 0: lon=6.30, lat=48.84
Element 17920 of 20000, Depth 13, Axis 1: lon=6.33, lat=48.88
Element 17921 of 20000, Depth 12, Axis 0: lon=6.33, lat=48.85
Element 17922 of 20000, Depth 13, Axis 1: lon=6.36, lat=48.86
Element 17923 of 20000, Depth 14, Axis 0: lon=6.34, lat=48.90
Element 17924 of 20000, Depth 11, Axis 1: lon=6.30, lat=48.90
Element 17925 of 20000, Depth 13, Axis 1: lon=6.31, lat=48.93
Element 17926 of 20000, Depth 12, Axis 0: lon=6.32, lat=48.92
Element 17927 of 20000, Depth 13, Axis 1: lon=6.34, lat=48.91
Element 17928 of 20000, Depth 14, Axis 0: lon=6.36, lat=48.93
Element 17929 of 20000, Depth 8, Axis 0: lon=6.37, lat=48.80
Element 17930 of 20000, Depth 13, Axis 1: lon=6.38, lat=48.75
Element 17931 of 20000, Depth 12, Axis 0: lon=6.39, lat=48.73
Element 17932 of 20000, Depth 13, Axis 1: lon=6.42, lat=48.74
Element 17933 of 20000, Depth 11, Axis 1: lon=6.42, lat=48.77
Element 17934 of 20000, Depth 13, Axis 1: lon=6.39, lat=48.79
Element 17935 of 20000, Depth 12, Axis 0: lon=6.39, lat=48.84
Element 17936 of 20000, Depth 13, Axis 1: lon=6.41, lat=48.79
Element 17937 of 20000, Depth 14, Axis 0: lon=6.41, lat=48.81
Element 17938 of 20000, Depth 10, Axis 0: lon=6.44, lat=48.84
Element 17939 of 20000, Depth 13, Axis 1: lon=6.47, lat=48.75
Element 17940 of 20000, Depth 12, Axis 0: lon=6.49, lat=48.79
Element 17941 of 20000, Depth 13, Axis 1: lon=6.56, lat=48.74
Element 17942 of 20000, Depth 14, Axis 0: lon=6.52, lat=48.78
Element 17943 of 20000, Depth 11, Axis 1: lon=6.46, lat=48.79
Element 17944 of 20000, Depth 13, Axis 1: lon=6.49, lat=48.84
Element 17945 of 20000, Depth 12, Axis 0: lon=6.49, lat=48.82
Element 17946 of 20000, Depth 13, Axis 1: lon=6.55, lat=48.81
Element 17947 of 20000, Depth 14, Axis 0: lon=6.51, lat=48.84
Element 17948 of 20000, Depth 9, Axis 1: lon=6.55, lat=48.84
Element 17949 of 20000, Depth 13, Axis 1: lon=6.39, lat=48.86
Element 17950 of 20000, Depth 12, Axis 0: lon=6.39, lat=48.88
Element 17951 of 20000, Depth 13, Axis 1: lon=6.41, lat=48.86
Element 17952 of 20000, Depth 14, Axis 0: lon=6.45, lat=48.86
Element 17953 of 20000, Depth 11, Axis 1: lon=6.41, lat=48.91
Element 17954 of 20000, Depth 13, Axis 1: lon=6.37, lat=48.91
Element 17955 of 20000, Depth 12, Axis 0: lon=6.40, lat=48.93
Element 17956 of 20000, Depth 13, Axis 1: lon=6.45, lat=48.91
Element 17957 of 20000, Depth 14, Axis 0: lon=6.43, lat=48.93
Element 17958 of 20000, Depth 10, Axis 0: lon=6.48, lat=48.92
Element 17959 of 20000, Depth 13, Axis 1: lon=6.48, lat=48.88
Element 17960 of 20000, Depth 12, Axis 0: lon=6.51, lat=48.85
Element 17961 of 20000, Depth 13, Axis 1: lon=6.53, lat=48.86
Element 17962 of 20000, Depth 14, Axis 0: lon=6.54, lat=48.88
Element 17963 of 20000, Depth 11, Axis 1: lon=6.52, lat=48.90
Element 17964 of 20000, Depth 13, Axis 1: lon=6.50, lat=48.92
Element 17965 of 20000, Depth 12, Axis 0: lon=6.53, lat=48.93
Element 17966 of 20000, Depth 13, Axis 1: lon=6.55, lat=48.91
Element 17967 of 20000, Depth 14, Axis 0: lon=6.56, lat=48.93
Element 17968 of 20000, Depth 6, Axis 0: lon=6.56, lat=48.56
Element 17969 of 20000, Depth 13, Axis 1: lon=6.57, lat=48.49
Element 17970 of 20000, Depth 12, Axis 0: lon=6.62, lat=48.50
Element 17971 of 20000, Depth 13, Axis 1: lon=6.69, lat=48.49
Element 17972 of 20000, Depth 11, Axis 1: lon=6.66, lat=48.51
Element 17973 of 20000, Depth 13, Axis 1: lon=6.59, lat=48.54
Element 17974 of 20000, Depth 12, Axis 0: lon=6.64, lat=48.52
Element 17975 of 20000, Depth 13, Axis 1: lon=6.69, lat=48.54
Element 17976 of 20000, Depth 14, Axis 0: lon=6.71, lat=48.56
Element 17977 of 20000, Depth 10, Axis 0: lon=6.72, lat=48.55
Element 17978 of 20000, Depth 13, Axis 1: lon=6.72, lat=48.51
Element 17979 of 20000, Depth 12, Axis 0: lon=6.73, lat=48.48
Element 17980 of 20000, Depth 13, Axis 1: lon=6.75, lat=48.49
Element 17981 of 20000, Depth 14, Axis 0: lon=6.77, lat=48.51
Element 17982 of 20000, Depth 11, Axis 1: lon=6.76, lat=48.52
Element 17983 of 20000, Depth 13, Axis 1: lon=6.73, lat=48.54
Element 17984 of 20000, Depth 12, Axis 0: lon=6.74, lat=48.53
Element 17985 of 20000, Depth 13, Axis 1: lon=6.79, lat=48.53
Element 17986 of 20000, Depth 14, Axis 0: lon=6.75, lat=48.55
Element 17987 of 20000, Depth 9, Axis 1: lon=6.66, lat=48.56
Element 17988 of 20000, Depth 13, Axis 1: lon=6.61, lat=48.60
Element 17989 of 20000, Depth 12, Axis 0: lon=6.63, lat=48.58
Element 17990 of 20000, Depth 13, Axis 1: lon=6.66, lat=48.59
Element 17991 of 20000, Depth 14, Axis 0: lon=6.65, lat=48.62
Element 17992 of 20000, Depth 11, Axis 1: lon=6.56, lat=48.67
Element 17993 of 20000, Depth 13, Axis 1: lon=6.60, lat=48.67
Element 17994 of 20000, Depth 12, Axis 0: lon=6.61, lat=48.70
Element 17995 of 20000, Depth 13, Axis 1: lon=6.64, lat=48.67
Element 17996 of 20000, Depth 14, Axis 0: lon=6.66, lat=48.69
Element 17997 of 20000, Depth 10, Axis 0: lon=6.68, lat=48.64
Element 17998 of 20000, Depth 13, Axis 1: lon=6.70, lat=48.58
Element 17999 of 20000, Depth 12, Axis 0: lon=6.71, lat=48.60
Element 18000 of 20000, Depth 13, Axis 1: lon=6.77, lat=48.59
Element 18001 of 20000, Depth 14, Axis 0: lon=6.75, lat=48.60
Element 18002 of 20000, Depth 11, Axis 1: lon=6.77, lat=48.61
Element 18003 of 20000, Depth 13, Axis 1: lon=6.69, lat=48.67
Element 18004 of 20000, Depth 12, Axis 0: lon=6.71, lat=48.66
Element 18005 of 20000, Depth 13, Axis 1: lon=6.78, lat=48.63
Element 18006 of 20000, Depth 14, Axis 0: lon=6.74, lat=48.63
Element 18007 of 20000, Depth 8, Axis 0: lon=6.79, lat=48.71
Element 18008 of 20000, Depth 13, Axis 1: lon=6.82, lat=48.48
Element 18009 of 20000, Depth 12, Axis 0: lon=6.83, lat=48.51
Element 18010 of 20000, Depth 13, Axis 1: lon=6.85, lat=48.51
Element 18011 of 20000, Depth 11, Axis 1: lon=6.87, lat=48.52
Element 18012 of 20000, Depth 13, Axis 1: lon=6.80, lat=48.59
Element 18013 of 20000, Depth 12, Axis 0: lon=6.81, lat=48.56
Element 18014 of 20000, Depth 13, Axis 1: lon=6.84, lat=48.53
Element 18015 of 20000, Depth 14, Axis 0: lon=6.86, lat=48.55
Element 18016 of 20000, Depth 10, Axis 0: lon=6.88, lat=48.48
Element 18017 of 20000, Depth 13, Axis 1: lon=6.92, lat=48.52
Element 18018 of 20000, Depth 12, Axis 0: lon=6.92, lat=48.49
Element 18019 of 20000, Depth 13, Axis 1: lon=6.98, lat=48.50
Element 18020 of 20000, Depth 14, Axis 0: lon=6.92, lat=48.54
Element 18021 of 20000, Depth 11, Axis 1: lon=6.99, lat=48.55
Element 18022 of 20000, Depth 13, Axis 1: lon=6.89, lat=48.55
Element 18023 of 20000, Depth 12, Axis 0: lon=6.89, lat=48.57
Element 18024 of 20000, Depth 13, Axis 1: lon=7.00, lat=48.55
Element 18025 of 20000, Depth 14, Axis 0: lon=6.95, lat=48.59
Element 18026 of 20000, Depth 9, Axis 1: lon=6.85, lat=48.59
Element 18027 of 20000, Depth 13, Axis 1: lon=6.80, lat=48.61
Element 18028 of 20000, Depth 12, Axis 0: lon=6.83, lat=48.61
Element 18029 of 20000, Depth 13, Axis 1: lon=6.91, lat=48.61
Element 18030 of 20000, Depth 14, Axis 0: lon=6.87, lat=48.61
Element 18031 of 20000, Depth 11, Axis 1: lon=6.91, lat=48.63
Element 18032 of 20000, Depth 13, Axis 1: lon=6.84, lat=48.68
Element 18033 of 20000, Depth 12, Axis 0: lon=6.87, lat=48.64
Element 18034 of 20000, Depth 13, Axis 1: lon=6.90, lat=48.65
Element 18035 of 20000, Depth 14, Axis 0: lon=6.90, lat=48.69
Element 18036 of 20000, Depth 10, Axis 0: lon=6.94, lat=48.60
Element 18037 of 20000, Depth 13, Axis 1: lon=6.96, lat=48.63
Element 18038 of 20000, Depth 12, Axis 0: lon=6.96, lat=48.67
Element 18039 of 20000, Depth 13, Axis 1: lon=6.99, lat=48.63
Element 18040 of 20000, Depth 14, Axis 0: lon=7.00, lat=48.67
Element 18041 of 20000, Depth 11, Axis 1: lon=6.97, lat=48.68
Element 18042 of 20000, Depth 13, Axis 1: lon=6.95, lat=48.69
Element 18043 of 20000, Depth 12, Axis 0: lon=6.96, lat=48.71
Element 18044 of 20000, Depth 13, Axis 1: lon=6.99, lat=48.69
Element 18045 of 20000, Depth 14, Axis 0: lon=6.97, lat=48.70
Element 18046 of 20000, Depth 7, Axis 1: lon=6.64, lat=48.72
Element 18047 of 20000, Depth 13, Axis 1: lon=6.58, lat=48.72
Element 18048 of 20000, Depth 12, Axis 0: lon=6.59, lat=48.75
Element 18049 of 20000, Depth 13, Axis 1: lon=6.61, lat=48.73
Element 18050 of 20000, Depth 11, Axis 1: lon=6.62, lat=48.75
Element 18051 of 20000, Depth 13, Axis 1: lon=6.57, lat=48.78
Element 18052 of 20000, Depth 12, Axis 0: lon=6.59, lat=48.83
Element 18053 of 20000, Depth 13, Axis 1: lon=6.65, lat=48.77
Element 18054 of 20000, Depth 14, Axis 0: lon=6.60, lat=48.81
Element 18055 of 20000, Depth 10, Axis 0: lon=6.67, lat=48.81
Element 18056 of 20000, Depth 13, Axis 1: lon=6.68, lat=48.72
Element 18057 of 20000, Depth 12, Axis 0: lon=6.69, lat=48.75
Element 18058 of 20000, Depth 13, Axis 1: lon=6.73, lat=48.72
Element 18059 of 20000, Depth 14, Axis 0: lon=6.73, lat=48.76
Element 18060 of 20000, Depth 11, Axis 1: lon=6.70, lat=48.78
Element 18061 of 20000, Depth 13, Axis 1: lon=6.68, lat=48.79
Element 18062 of 20000, Depth 12, Axis 0: lon=6.69, lat=48.83
Element 18063 of 20000, Depth 13, Axis 1: lon=6.75, lat=48.80
Element 18064 of 20000, Depth 14, Axis 0: lon=6.72, lat=48.81
Element 18065 of 20000, Depth 9, Axis 1: lon=6.71, lat=48.84
Element 18066 of 20000, Depth 13, Axis 1: lon=6.58, lat=48.86
Element 18067 of 20000, Depth 12, Axis 0: lon=6.60, lat=48.85
Element 18068 of 20000, Depth 13, Axis 1: lon=6.62, lat=48.85
